ts_real,ts_ms,gsr_conductance_uS,gsr_resistance_ohm,gsr_voltage_V,airflow_voltage_V,ecg_voltage_V
18:41:15.151,6240,0.0000,0.00,0.0000,0.3030,0.0000
18:41:15.155,6260,0.0000,0.00,0.0000,0.2688,0.0000
18:41:15.162,6280,0.0000,0.00,0.0000,0.2248,0.0000
18:41:15.215,6300,0.0000,0.00,0.0000,0.2639,0.0000
18:41:15.219,6320,0.0000,0.00,0.0000,0.3030,0.0000
18:41:15.257,6340,0.0000,0.00,0.0000,0.2786,0.0000
18:41:15.270,6360,0.0000,0.00,0.0000,0.2981,0.0000
18:41:15.273,6380,0.0000,0.00,0.0000,0.2981,0.0000
18:41:15.284,6400,0.0000,0.00,0.0000,0.3128,0.0000
18:41:15.300,6420,0.0000,0.00,0.0000,0.2688,0.0000
18:41:15.360,6440,0.0000,0.00,0.0000,0.3030,0.0000
18:41:15.362,6460,0.0000,0.00,0.0000,0.3079,0.0000
18:41:15.362,6480,0.0000,0.00,0.0000,0.2933,0.0000
18:41:15.408,6500,0.0000,0.00,0.0000,0.2884,0.0000
18:41:15.413,6520,0.0000,0.00,0.0000,0.3079,0.0000
18:41:15.451,6540,0.0000,0.00,0.0000,0.2981,0.0000
18:41:15.466,6560,0.0000,0.00,0.0000,0.2786,0.0000
18:41:15.469,6580,0.0000,0.00,0.0000,0.2542,0.0000
18:41:15.484,6600,0.0000,0.00,0.0000,0.2933,0.0000
18:41:15.497,6620,0.0000,0.00,0.0000,0.2688,0.0000
18:41:15.562,6640,0.0000,0.00,0.0000,0.2395,0.0000
18:41:15.568,6660,0.0000,0.00,0.0000,0.2933,0.0000
18:41:15.590,6680,0.0000,0.00,0.0000,0.2737,0.0000
18:41:15.618,6700,0.0000,0.00,0.0000,0.2786,0.0000
18:41:15.622,6720,0.0000,0.00,0.0000,0.3079,0.0000
18:41:15.659,6740,0.0000,0.00,0.0000,0.3128,0.0000
18:41:15.668,6760,0.0000,0.00,0.0000,0.2786,0.0000
18:41:15.680,6780,0.0000,0.00,0.0000,0.1662,0.0000
18:41:15.683,6800,0.0000,0.00,0.0000,0.2590,0.0000
18:41:15.702,6820,0.0000,0.00,0.0000,0.2835,0.0000
18:41:15.738,6840,0.0000,0.00,0.0000,0.2688,0.0000
18:41:15.762,6860,0.0000,0.00,0.0000,0.2737,0.0000
18:41:15.775,6880,0.0000,0.00,0.0000,0.2688,0.0000
18:41:15.814,6900,0.0000,0.00,0.0000,0.2346,0.0000
18:41:15.819,6920,0.0000,0.00,0.0000,0.2737,0.0000
18:41:15.853,6940,0.0000,0.00,0.0000,0.2884,0.0000
18:41:15.868,6960,0.0000,0.00,0.0000,0.2981,0.0000
18:41:15.875,6980,0.0000,0.00,0.0000,0.2639,0.0000
18:41:15.883,7000,0.0000,0.00,0.0000,0.2395,0.0000
18:41:15.888,7020,0.0000,0.00,0.0000,0.2493,0.0000
18:41:15.960,7040,0.0000,0.00,0.0000,0.2199,0.0000
18:41:15.966,7060,0.0000,0.00,0.0000,0.2933,0.0000
18:41:15.969,7080,0.0000,0.00,0.0000,0.2542,0.0000
18:41:16.011,7100,0.0000,0.00,0.0000,0.2884,0.0000
18:41:16.021,7120,0.0000,0.00,0.0000,0.2933,0.0000
18:41:16.059,7140,0.0000,0.00,0.0000,0.1369,0.0000
18:41:16.065,7160,0.0000,0.00,0.0000,0.2835,0.0000
18:41:16.069,7180,0.0000,0.00,0.0000,0.1662,0.0000
18:41:16.082,7200,0.0000,0.00,0.0000,0.2835,0.0000
18:41:16.099,7220,0.0000,0.00,0.0000,0.3030,0.0000
18:41:16.153,7240,0.0000,0.00,0.0000,0.3030,0.0000
18:41:16.156,7260,0.0000,0.00,0.0000,0.3030,0.0000
18:41:16.187,7280,0.0000,0.00,0.0000,0.2981,0.0000
18:41:16.203,7300,0.0000,0.00,0.0000,0.2933,0.0000
18:41:16.205,7320,0.0000,0.00,0.0000,0.2835,0.0000
18:41:16.240,7340,0.0000,0.00,0.0000,0.2786,0.0000
18:41:16.250,7360,0.0000,0.00,0.0000,0.2884,0.0000
18:41:16.262,7380,0.0000,0.00,0.0000,0.2933,0.0000
18:41:16.280,7400,0.0000,0.00,0.0000,0.2004,0.0000
18:41:16.340,7420,0.0000,0.00,0.0000,0.2688,0.0000
18:41:16.340,7440,0.0000,0.00,0.0000,0.2786,0.0000
18:41:16.357,7460,0.0000,0.00,0.0000,0.2981,0.0000
18:41:16.388,7480,0.0000,0.00,0.0000,0.2737,0.0000
18:41:16.392,7500,0.0000,0.00,0.0000,0.1417,0.0000
18:41:16.426,7520,0.0000,0.00,0.0000,0.1613,0.0000
18:41:16.435,7540,0.0000,0.00,0.0000,0.1075,0.0000
18:41:16.444,7560,0.0000,0.00,0.0000,0.2688,0.0000
18:41:16.461,7580,0.0000,0.00,0.0000,0.2786,0.0000
18:41:16.474,7600,0.0000,0.00,0.0000,0.2004,0.0000
18:41:16.524,7620,0.0000,0.00,0.0000,0.2688,0.0000
18:41:16.528,7640,0.0000,0.00,0.0000,0.2835,0.0000
18:41:16.570,7660,0.0000,0.00,0.0000,0.3128,0.0000
18:41:16.580,7680,0.0000,0.00,0.0000,0.3128,0.0000
18:41:16.613,7700,0.0000,0.00,0.0000,0.2981,0.0000
18:41:16.626,7720,0.0000,0.00,0.0000,0.3079,0.0000
18:41:16.630,7740,0.0000,0.00,0.0000,0.2737,0.0000
18:41:16.643,7760,0.0000,0.00,0.0000,0.2835,0.0000
18:41:16.649,7780,0.0000,0.00,0.0000,0.3079,0.0000
18:41:16.715,7800,0.0000,0.00,0.0000,0.2835,0.0000
18:41:16.719,7820,0.0000,0.00,0.0000,0.2981,0.0000
18:41:16.722,7840,0.0000,0.00,0.0000,0.2981,0.0000
18:41:16.766,7860,0.0000,0.00,0.0000,0.2933,0.0000
